Customer,ST,GENDER,Education,Customer Lifetime Value,Income,Monthly Premium Auto,Number of Open Complaints,Policy Type,Vehicle Class,Total Claim Amount,Customer,ST,GENDER,Education,Customer Lifetime Value,Income,Monthly Premium Auto,Number of Open Complaints,Total Claim Amount,Policy Type,Vehicle Class,Customer,State,Customer Lifetime Value,Education,Gender,Income,Monthly Premium Auto,Number of Open Complaints,Policy Type,Total Claim Amount,Vehicle Class
IX55883,Cali,F,College,1948049.98%,50809.0,83.0,1/0/00,Personal Auto,Four-Door Car,290.381707,DZ45471,Nevada,M,College,758211.38%,64801.0,64.0,1/0/00,268.471802,Personal Auto,Four-Door Car,FO74055,California,3086.013544,College,F,73938,76,0,Personal Auto,53.095599,Two-Door Car
XM72420,Arizona,F,High School or Below,391936.67%,66676.0,97.0,1/0/00,Personal Auto,Four-Door Car,558.099357,DE18949,Oregon,F,College,1634460.81%,57029.0,68.0,1/0/00,135.788525,Corporate Auto,Two-Door Car,GT97121,California,22067.728,College,M,15999,83,0,Personal Auto,398.4,Four-Door Car
GC15104,Nevada,F,Bachelor,798514.21%,52339.0,70.0,1/3/00,Corporate Auto,Four-Door Car,336.0,BN74268,Arizona,F,College,1176315.25%,28045.0,99.0,1/0/00,475.2,Personal Auto,Four-Door Car,VF83291,Oregon,4836.054291,College,F,0,69,0,Personal Auto,632.081402,Four-Door Car
RX13282,Oregon,M,Bachelor,1216874.49%,14973.0,115.0,1/0/00,Personal Auto,SUV,828.0,QJ93301,Nevada,M,Master,405337.38%,44661.0,101.0,1/0/00,436.836944,Personal Auto,Two-Door Car,OU76593,Oregon,6912.03963,College,M,0,96,0,Personal Auto,460.8,Four-Door Car
QA85890,Arizona,F,High School or Below,584932.15%,0.0,83.0,1/0/00,Corporate Auto,Four-Door Car,540.514115,OO92815,Arizona,F,High School or Below,331115.79%,21246.0,83.0,1/0/00,398.4,Personal Auto,Four-Door Car,HO40387,California,2570.761765,Master,M,0,72,3,Personal Auto,345.6,Two-Door Car
IR62668,Arizona,F,Bachelor,508583.66%,31546.0,65.0,1/0/00,Personal Auto,Four-Door Car,100.049832,HV50891,Nevada,M,Doctor,352804.43%,31278.0,92.0,1/4/00,441.6,Personal Auto,Two-Door Car,GR37045,Nevada,2991.696011,Bachelor,F,0,80,0,Corporate Auto,576.0,Four-Door Car
AL96740,Cali,F,College,290393.98%,67763.0,73.0,1/1/00,Personal Auto,Four-Door Car,59.861963,RK59543,California,F,High School or Below,559538.99%,74454.0,71.0,1/0/00,340.8,Personal Auto,Four-Door Car,KZ84621,Nevada,8253.266591,High School or Below,F,62375,103,1,Personal Auto,411.228571,SUV
SS48498,Washington,F,College,627317.34%,20836.0,79.0,1/0/00,Corporate Auto,Four-Door Car,193.57032,IH54239,California,M,Master,508969.43%,62474.0,63.0,1/0/00,112.120881,Personal Auto,Four-Door Car,FR82361,Arizona,10477.77713,Doctor,M,61427,88,0,Personal Auto,422.4,Four-Door Car
PE39479,Washington,M,College,1832141.90%,88592.0,76.0,1/0/00,Corporate Auto,Four-Door Car,199.79727,GB14456,Nevada,M,High School or Below,2233716.31%,0.0,130.0,1/0/00,1376.910777,Personal Auto,SUV,UM14883,California,16373.7273,High School or Below,M,64396,103,0,Special Auto,355.409311,SUV
JH62891,Oregon,F,College,517870.42%,66943.0,65.0,1/1/00,Special Auto,Four-Door Car,53.084753,RC95515,Arizona,M,College,479283.05%,20647.0,63.0,1/0/00,185.061408,Personal Auto,Four-Door Car,UX32931,California,5184.94945,College,F,49312,65,1,Corporate Auto,230.104769,Four-Door Car
FI20423,Arizona,F,High School or Below,1402435.84%,81872.0,115.0,1/0/00,Special Auto,Four-Door Car,256.43803,TI61458,California,F,Bachelor,2778969.24%,33806.0,89.0,1/0/00,395.729716,Personal Auto,Four-Door Car,QA68548,California,10634.83711,High School or Below,F,0,61,0,Personal Auto,292.8,Two-Door Car
PM13394,Washington,F,College,530943.59%,22404.0,70.0,1/1/00,Personal Auto,Four-Door Car,211.136067,RB49468,Oregon,F,Bachelor,751166.06%,0.0,70.0,1/0/00,340.201412,Personal Auto,Four-Door Car,QV40364,California,15114.40241,High School or Below,F,28513,100,1,Personal Auto,480.0,SUV
YV67971,Cali,F,High School or Below,494980.38%,21342.0,62.0,1/0/00,Personal Auto,Four-Door Car,74.350893,SJ18454,Oregon,M,High School or Below,1876755.16%,0.0,111.0,1/0/00,900.14526,Personal Auto,Sports Car,TY87896,California,11875.89915,High School or Below,M,0,108,0,Personal Auto,518.4,SUV
QD31377,Cali,M,Bachelor,859566.53%,34621.0,108.0,1/1/00,Corporate Auto,SUV,621.464468,KC19420,California,F,College,498764.31%,19589.0,127.0,1/0/00,1027.010512,Personal Auto,SUV,CV75841,California,4369.496687,College,M,97321,110,0,Personal Auto,74.744643,Four-Door Car
YG10247,Oregon,M,College,2295189.20%,62396.0,64.0,1/0/00,Personal Auto,Four-Door Car,307.2,TP12241,California,F,College,512319.68%,22338.0,67.0,1/1/00,307.801098,Personal Auto,Two-Door Car,YO62357,California,7432.856752,College,F,58839,65,3,Personal Auto,18.965718,Two-Door Car
FE73696,Oregon,M,High School or Below,379213.03%,97212.0,93.0,1/0/00,Personal Auto,Two-Door Car,360.05589,BD89564,Nevada,M,College,598977.39%,66839.0,154.0,1/0/00,739.2,Personal Auto,Sports Car,YN19139,Nevada,2558.762931,High School or Below,M,0,72,0,Corporate Auto,518.4,Four-Door Car
SW19699,Arizona,F,Bachelor,275574.80%,49648.0,70.0,1/0/00,Personal Auto,Four-Door Car,65.954813,EC71986,Washington,F,High School or Below,242928.05%,26736.0,63.0,1/0/00,367.92773,Personal Auto,Four-Door Car,PE63707,Nevada,5452.171237,Bachelor,M,88567,67,0,Personal Auto,321.6,Four-Door Car
QJ40732,Arizona,M,College,488033.96%,97984.0,61.0,1/1/00,Personal Auto,Four-Door Car,407.450118,CJ97736,Oregon,F,College,582818.22%,31364.0,74.0,1/0/00,461.269135,Personal Auto,Four-Door Car,NS74173,Nevada,2968.077571,College,M,91646,74,0,Corporate Auto,57.678779,Two-Door Car
HM76207,Cali,F,College,905190.53%,26308.0,114.0,1/0/00,Corporate Auto,SUV,547.2,QF59448,Washington,M,College,283158.77%,17752.0,77.0,1/0/00,369.6,Personal Auto,Four-Door Car,ZI73222,California,15700.28436,High School or Below,M,0,211,0,Personal Auto,1012.8,Luxury SUV
NT59303,Oregon,F,College,1011544.62%,63528.0,256.0,1/0/00,Personal Auto,Luxury Car,1228.8,YB70005,Oregon,M,College,976793.69%,36225.0,123.0,1/0/00,221.048602,Special Auto,SUV,AC24378,Arizona,7477.176362,High School or Below,F,48552,94,0,Corporate Auto,262.746281,Four-Door Car
PU41393,Nevada,M,College,826907.54%,20225.0,114.0,1/1/00,Special Auto,SUV,547.2,QI40455,Oregon,F,Doctor,1209791.22%,0.0,107.0,1/0/00,271.014511,Personal Auto,SUV,XR71687,Oregon,9407.452895,Bachelor,M,31485,118,0,Personal Auto,294.905685,SUV
QO86948,Nevada,M,High School or Below,807165.30%,0.0,112.0,1/0/00,Personal Auto,SUV,806.4,YL72747,California,M,High School or Below,226531.86%,0.0,61.0,1/0/00,292.8,Personal Auto,Four-Door Car,GJ70481,Arizona,4428.038374,High School or Below,M,0,64,0,Personal Auto,628.801638,Four-Door Car
QN10888,Oregon,F,High School or Below,772699.36%,87620.0,64.0,1/0/00,Personal Auto,Four-Door Car,24.063693,FL18392,California,F,Bachelor,571908.87%,77601.0,71.0,1/0/00,276.640352,Personal Auto,Two-Door Car,JI94264,Arizona,10053.55227,College,M,16511,135,0,Personal Auto,972.0,SUV
VY19543,Cali,F,Bachelor,831113.59%,0.0,72.0,1/0/00,Corporate Auto,Four-Door Car,311.329282,AL21967,Oregon,M,Master,1017147.78%,74243.0,84.0,1/0/00,71.311211,Corporate Auto,Four-Door Car,YI95434,California,2907.898828,College,F,51020,73,0,Personal Auto,350.4,Four-Door Car
XC15133,Nevada,F,Master,257402.04%,34990.0,65.0,1/0/00,Personal Auto,Four-Door Car,42.689135,KC67431,California,F,College,1051715.64%,46707.0,133.0,1/0/00,80.70505,Personal Auto,Sports Car,RL34830,California,7644.763153,College,M,43838,97,0,Corporate Auto,465.6,Four-Door Car
ST43550,Oregon,M,Bachelor,572732.71%,99934.0,71.0,1/0/00,Special Auto,Four-Door Car,460.323855,EG40823,Oregon,F,Bachelor,430347.14%,0.0,116.0,1/0/00,765.566699,Personal Auto,SUV,CA96568,Oregon,9709.746073,College,M,0,133,0,Corporate Auto,827.085431,SUV
FX36546,Washington,M,Master,367914.21%,60804.0,92.0,1/0/00,Personal Auto,Four-Door Car,213.225001,QO89177,California,M,College,1192675.33%,50234.0,101.0,1/0/00,484.8,Personal Auto,Four-Door Car,UO16539,Washington,8439.615236,Bachelor,M,22454,110,2,Personal Auto,556.097027,SUV
JX68983,Oregon,M,Bachelor,274451.96%,94648.0,69.0,1/0/00,Personal Auto,Four-Door Car,331.2,AV72430,Oregon,M,Master,1653170.38%,75526.0,103.0,1/1/00,494.4,Personal Auto,Four-Door Car,NP18074,Arizona,4209.682602,Bachelor,F,57933,105,0,Personal Auto,533.255723,SUV
HX78576,Cali,F,High School or Below,563674.03%,24516.0,71.0,1/0/00,Personal Auto,Four-Door Car,300.607591,TL18087,Washington,M,Bachelor,305928.21%,65083.0,77.0,1/0/00,369.6,Personal Auto,Four-Door Car,TW45475,Nevada,8556.418397,College,M,0,124,3,Personal Auto,595.2,SUV
ZQ11381,Arizona,M,Bachelor,1687038.82%,61063.0,85.0,1/0/00,Personal Auto,Four-Door Car,262.504882,WI29961,Nevada,M,High School or Below,543744.37%,28343.0,69.0,1/0/00,331.2,Personal Auto,Two-Door Car,CM66204,Arizona,26770.44534,College,F,26335,113,1,Personal Auto,355.818306,SUV
ON39271,Cali,M,Master,273800.20%,0.0,74.0,1/0/00,Personal Auto,Two-Door Car,263.365432,ZR11692,California,M,Bachelor,510329.66%,74948.0,64.0,1/0/00,216.744457,Corporate Auto,Four-Door Car,DX80961,Arizona,16265.58682,Bachelor,F,85322,134,0,Personal Auto,735.491986,SUV
SB18278,Oregon,M,Bachelor,464470.05%,0.0,64.0,1/0/00,Corporate Auto,Four-Door Car,307.2,No36572,Oregon,M,High School or Below,458310.09%,22728.0,116.0,1/0/00,556.8,Personal Auto,Four-Door Car,JZ15681,California,3624.901612,High School or Below,M,37843,92,0,Personal Auto,354.455466,Four-Door Car
ZT30559,Cali,F,High School or Below,474668.65%,15169.0,63.0,1/0/00,Personal Auto,Four-Door Car,302.4,YZ56105,California,F,High School or Below,640962.75%,0.0,99.0,1/2/00,712.8,Personal Auto,Two-Door Car,ZZ31825,Oregon,2519.918897,Bachelor,M,0,67,0,Personal Auto,482.4,Four-Door Car
XI41106,Arizona,M,College,1687432.82%,55390.0,71.0,1/0/00,Corporate Auto,Two-Door Car,256.268091,MN62189,California,F,High School or Below,899198.45%,17331.0,117.0,1/0/00,1138.255325,Personal Auto,SUV,TF77410,Arizona,4819.183706,College,M,74730,61,0,Personal Auto,421.235276,Four-Door Car
ZS88847,Oregon,F,Bachelor,238760.61%,27592.0,62.0,1/0/00,Personal Auto,Four-Door Car,297.6,MQ32284,California,F,College,1223277.63%,35133.0,102.0,1/0/00,692.962785,Personal Auto,SUV,HI16452,Oregon,3028.780121,High School or Below,M,0,94,1,Special Auto,483.881752,Four-Door Car
RU49126,Washington,F,College,446533.57%,61846.0,112.0,1/0/00,Personal Auto,SUV,215.8182,NS38229,Nevada,F,College,512603.89%,63147.0,64.0,1/0/00,87.565229,Personal Auto,Four-Door Car,CW98845,Oregon,2316.796105,Bachelor,M,0,64,0,Personal Auto,307.2,Four-Door Car
KR62797,Arizona,F,High School or Below,459162.59%,83297.0,113.0,1/0/00,Personal Auto,SUV,542.4,IB41597,California,F,College,1101416.36%,67575.0,91.0,1/0/00,401.60781,Personal Auto,Four-Door Car,NI99807,Oregon,13869.92705,College,M,28432,118,0,Personal Auto,612.300581,SUV
ZJ73220,Arizona,F,College,1309258.58%,0.0,188.0,1/0/00,Special Auto,Luxury Car,1353.6,IP68868,Oregon,M,High School or Below,381961.95%,0.0,111.0,1/0/00,799.2,Personal Auto,Two-Door Car,QL45827,Washington,25807.063,College,F,71210,214,1,Personal Auto,1027.2,Luxury Car
FY62633,Oregon,M,Bachelor,911226.66%,0.0,90.0,1/0/00,Personal Auto,Four-Door Car,432.0,EL70257,California,F,High School or Below,840439.51%,48315.0,71.0,1/0/00,340.8,Personal Auto,Four-Door Car,GU60969,Arizona,2342.01381,Bachelor,M,19581,67,0,Corporate Auto,321.6,Four-Door Car
CU36986,Cali,F,High School or Below,416516.66%,55897.0,104.0,1/0/00,Personal Auto,Four-Door Car,499.2,NB27041,Arizona,F,High School or Below,903567.11%,34337.0,113.0,1/0/00,542.4,Corporate Auto,Four-Door Car,FS67103,Oregon,2747.771656,Bachelor,M,0,80,0,Special Auto,576.0,Two-Door Car
WZ53904,Arizona,M,Bachelor,265998.06%,21297.0,71.0,1/0/00,Personal Auto,Four-Door Car,45.507952,BM28359,Oregon,M,High School or Below,545370.76%,33818.0,72.0,1/4/00,341.878002,Personal Auto,Four-Door Car,FQ24929,Oregon,5479.555081,Master,M,56005,68,1,Personal Auto,326.4,Four-Door Car
AA71604,Arizona,F,Master,1198659.21%,87560.0,98.0,1/1/00,Personal Auto,Two-Door Car,470.4,VB77950,California,F,High School or Below,376636.66%,22439.0,98.0,1/0/00,470.4,Personal Auto,Four-Door Car,YA12007,California,9199.539814,College,F,0,80,0,Personal Auto,572.847549,Four-Door Car
TD10493,Oregon,F,High School or Below,289873.27%,0.0,96.0,1/4/00,Personal Auto,Four-Door Car,691.2,PE47967,Oregon,F,College,728393.44%,79055.0,186.0,1/1/00,177.635183,Personal Auto,Luxury SUV,EW46828,Arizona,8060.161694,High School or Below,M,23671,69,0,Personal Auto,331.2,Four-Door Car
LY97989,Oregon,F,Bachelor,289424.39%,0.0,85.0,1/0/00,Personal Auto,Four-Door Car,408.0,QR47308,Nevada,F,College,274524.98%,45191.0,69.0,1/0/00,330.782934,Personal Auto,Four-Door Car,YP67379,Arizona,6686.128629,High School or Below,M,22244,84,0,Personal Auto,114.815893,Four-Door Car
VX39856,Arizona,F,Doctor,350045.44%,89398.0,86.0,1/0/00,Personal Auto,Four-Door Car,82.409922,YU49449,California,M,Bachelor,262627.94%,41990.0,66.0,1/0/00,316.8,Personal Auto,Four-Door Car,KH16079,Washington,4709.52218,High School or Below,F,0,66,0,Personal Auto,470.576119,Four-Door Car
TP51897,Cali,F,College,262180.86%,36843.0,68.0,1/3/00,Corporate Auto,Four-Door Car,357.642982,KN25124,Oregon,F,Master,245681.66%,50979.0,61.0,1/1/00,262.842655,Personal Auto,Two-Door Car,SJ87277,Arizona,2685.425957,High School or Below,M,75329,67,0,Corporate Auto,45.905292,Four-Door Car
QQ89253,Oregon,F,College,1022180.50%,0.0,134.0,1/0/00,Personal Auto,SUV,643.2,HI51182,Oregon,F,College,845367.77%,59888.0,106.0,1/0/00,712.682559,Personal Auto,Four-Door Car,DW14769,Arizona,3920.511337,High School or Below,F,0,108,1,Personal Auto,525.392239,Two-Door Car
EI91403,Cali,M,High School or Below,257827.10%,34946.0,65.0,1/0/00,Personal Auto,Two-Door Car,420.35698,MS18916,California,M,College,350856.95%,20978.0,98.0,1/1/00,1176.2788,Personal Auto,Four-Door Car,CN13435,California,5493.698779,College,F,44369,68,0,Personal Auto,185.291566,Four-Door Car
QG15435,Arizona,F,College,624259.57%,75680.0,78.0,1/0/00,Personal Auto,Four-Door Car,136.787725,IE40701,California,M,High School or Below,287735.43%,32807.0,73.0,1/0/00,350.4,Personal Auto,Four-Door Car,KO95143,California,8521.738901,High School or Below,M,37910,108,0,Personal Auto,518.4,Four-Door Car
FZ55002,Nevada,F,Doctor,522028.10%,0.0,69.0,1/0/00,Personal Auto,Four-Door Car,331.2,UT48216,Nevada,M,College,784016.58%,58414.0,210.0,1/2/00,1008.0,Personal Auto,Luxury SUV,GT66241,California,2414.072446,High School or Below,M,0,71,0,Personal Auto,511.2,Four-Door Car
HX77930,Washington,F,College,313643.21%,49532.0,79.0,1/1/00,Personal Auto,Four-Door Car,220.186677,VN92740,Arizona,F,College,277104.50%,50071.0,71.0,1/0/00,18.918935,Corporate Auto,Two-Door Car,PP97061,Nevada,4282.947971,College,F,40864,109,1,Personal Auto,166.937747,SUV
UN37063,Arizona,M,Bachelor,452536.58%,10269.0,65.0,1/0/00,Personal Auto,Two-Door Car,170.798204,IZ55070,Nevada,F,High School or Below,533948.83%,67796.0,69.0,1/4/00,331.2,Personal Auto,Four-Door Car,KP97208,Oregon,5918.330563,College,F,94846,73,0,Corporate Auto,305.031114,Two-Door Car
VB87946,Cali,M,College,497035.73%,49714.0,63.0,1/3/00,Personal Auto,Four-Door Car,266.165535,HI74419,Washington,M,College,809287.70%,50825.0,102.0,1/0/00,369.614729,Personal Auto,SUV,SB24397,California,7519.133631,High School or Below,M,96306,95,1,Personal Auto,185.355353,Four-Door Car
AB60627,Cali,M,High School or Below,1546778.90%,77517.0,129.0,1/0/00,Corporate Auto,SUV,98.921782,MP76478,Washington,F,High School or Below,864650.41%,64125.0,108.0,1/0/00,369.818708,Corporate Auto,SUV,EM32982,Arizona,4472.334422,Doctor,F,53519,111,0,Corporate Auto,520.036279,SUV
TA34903,Oregon,M,High School or Below,583889.92%,81082.0,73.0,1/0/00,Personal Auto,Four-Door Car,281.295903,DY30071,Oregon,M,Bachelor,565923.84%,69387.0,71.0,1/0/00,71.517444,Personal Auto,Four-Door Car,LB97434,Arizona,5531.627731,Bachelor,M,50648,69,1,Personal Auto,331.2,Two-Door Car
AQ51368,Oregon,F,Bachelor,1065688.20%,72540.0,88.0,1/0/00,Corporate Auto,Two-Door Car,631.743039,ZN24083,Oregon,M,Doctor,553246.23%,29084.0,71.0,1/1/00,492.088331,Corporate Auto,Four-Door Car,RR37715,Oregon,8435.176463,Bachelor,M,64692,70,0,Corporate Auto,336.0,Two-Door Car
NZ26102,Oregon,F,High School or Below,228961.87%,0.0,65.0,1/0/00,Personal Auto,Four-Door Car,468.0,JU74347,Oregon,M,Bachelor,794351.33%,60214.0,100.0,1/1/00,291.287905,Corporate Auto,Sports Car,TC81636,Arizona,10196.1106,High School or Below,M,0,100,0,Corporate Auto,720.0,SUV
GB45753,Cali,M,High School or Below,543980.42%,61546.0,68.0,1/0/00,Corporate Auto,Two-Door Car,29.209521,YJ35850,Oregon,M,High School or Below,977460.58%,96018.0,122.0,1/0/00,390.88142,Personal Auto,SUV,IC55961,Arizona,20552.62128,High School or Below,F,0,187,1,Corporate Auto,1430.336183,Luxury SUV
BV79904,Cali,F,Master,795615.01%,44818.0,67.0,1/1/00,Personal Auto,Two-Door Car,136.883999,IE15348,Washington,F,High School or Below,406700.47%,28466.0,102.0,1/0/00,371.802628,Personal Auto,SUV,HR48520,Oregon,3915.798108,Bachelor,M,0,109,0,Personal Auto,784.8,SUV
OB49075,Arizona,M,Bachelor,445811.34%,17622.0,65.0,1/1/00,Personal Auto,Four-Door Car,312.0,GP67816,California,F,High School or Below,2320839.42%,60233.0,116.0,1/0/00,481.265179,Personal Auto,Two-Door Car,VI42566,Oregon,6010.502178,Master,M,49311,74,0,Personal Auto,355.2,Four-Door Car
DS97676,Oregon,F,College,255505.15%,0.0,72.0,1/0/00,Personal Auto,Four-Door Car,518.4,PW51793,Oregon,M,Bachelor,732589.27%,52920.0,93.0,1/0/00,1101.05432,Personal Auto,Four-Door Car,NU84299,Arizona,2854.114491,High School or Below,M,71126,71,0,Personal Auto,324.739746,Four-Door Car
JO63462,Cali,M,Bachelor,330799.90%,79797.0,84.0,1/0/00,Corporate Auto,Two-Door Car,31.755601,UF59346,California,M,Bachelor,417034.07%,90310.0,104.0,1/0/00,166.355491,Personal Auto,SUV,RT63209,California,5994.255419,Master,F,74284,74,0,Personal Auto,268.130863,Four-Door Car
NJ10602,Washington,F,College,845905.32%,92717.0,70.0,1/0/00,Personal Auto,Two-Door Car,224.27582,FG29932,California,M,College,784016.58%,58414.0,210.0,1/2/00,1008.0,Special Auto,Luxury SUV,AM52614,Oregon,4477.45201,Bachelor,F,41402,119,4,Personal Auto,571.2,Sports Car
RS24501,Oregon,F,College,1335012.09%,28919.0,173.0,1/0/00,Personal Auto,SUV,830.4,UX71137,Washington,F,Doctor,887596.55%,69205.0,110.0,1/0/00,372.362565,Personal Auto,Four-Door Car,UO40192,Nevada,5544.909083,High School or Below,M,79619,71,3,Personal Auto,280.89705,Four-Door Car
VT78274,Arizona,M,College,493122.13%,0.0,68.0,1/0/00,Personal Auto,Four-Door Car,480.159011,BY54111,Oregon,M,High School or Below,1937890.78%,21159.0,73.0,1/0/00,350.4,Personal Auto,Four-Door Car,SD67101,Nevada,3600.934326,High School or Below,F,25147,101,0,Personal Auto,694.598288,SUV
SU56153,Nevada,M,Bachelor,777683.52%,63568.0,65.0,1/0/00,Corporate Auto,Two-Door Car,390.792553,RM83767,Washington,M,College,597099.57%,64008.0,85.0,1/5/00,372.893812,Personal Auto,Four-Door Car,EW35231,Oregon,9934.865795,High School or Below,F,56379,125,1,Corporate Auto,600.0,SUV
MN20737,Nevada,F,College,255367.22%,73935.0,64.0,1/1/00,Corporate Auto,Four-Door Car,72.071195,PT15464,Arizona,F,Bachelor,914887.79%,68236.0,114.0,1/0/00,20.725611,Personal Auto,SUV,CT18212,California,6874.84827,Bachelor,F,0,96,0,Personal Auto,691.2,Four-Door Car
KL43114,Arizona,F,High School or Below,487646.97%,0.0,66.0,1/0/00,Corporate Auto,Two-Door Car,316.8,BP92643,Arizona,F,High School or Below,1377097.62%,59207.0,116.0,1/0/00,556.8,Personal Auto,Four-Door Car,YL91587,Arizona,2374.147419,High School or Below,M,48911,61,0,Personal Auto,292.8,Two-Door Car
YQ15567,Oregon,F,Bachelor,903430.58%,18846.0,115.0,1/0/00,Personal Auto,SUV,552.0,BW94308,Washington,F,High School or Below,2009689.34%,92766.0,71.0,1/0/00,379.029102,Personal Auto,Two-Door Car,HS14476,Washington,9162.063169,College,M,29723,80,0,Personal Auto,20.985105,Four-Door Car
TR88637,Arizona,F,High School or Below,810591.08%,38893.0,103.0,1/0/00,Personal Auto,SUV,41.965252,GQ46925,Arizona,M,High School or Below,582168.43%,77563.0,143.0,1/0/00,545.999699,Personal Auto,Sports Car,DA28072,Arizona,7380.086414,Master,F,21841,91,0,Corporate Auto,436.8,Four-Door Car
TC88986,Oregon,M,High School or Below,561968.91%,0.0,153.0,1/0/00,Special Auto,SUV,1027.000029,RF14806,Arizona,F,College,309580.34%,33415.0,78.0,1/0/00,374.4,Personal Auto,Four-Door Car,JO98946,Oregon,2655.996158,Bachelor,M,31796,68,0,Personal Auto,377.442796,Four-Door Car
XX88577,Cali,M,Bachelor,1572713.06%,84824.0,196.0,1/0/00,Corporate Auto,SUV,319.820747,KJ23009,California,F,Bachelor,1059854.25%,20179.0,133.0,1/1/00,638.4,Corporate Auto,SUV,BA26944,Nevada,7591.109246,Bachelor,M,0,105,0,Corporate Auto,504.0,SUV
NE49052,Cali,F,High School or Below,661801.64%,20068.0,86.0,1/0/00,Corporate Auto,Four-Door Car,411.011162,IB81655,California,M,Bachelor,769512.30%,50147.0,101.0,1/0/00,484.8,Personal Auto,SUV,AR47849,Nevada,5015.009472,Bachelor,F,48567,130,0,Personal Auto,624.0,SUV
CC91503,Arizona,F,High School or Below,1016936.98%,0.0,135.0,1/0/00,Personal Auto,Sports Car,648.0,HR64684,Oregon,M,Master,868982.25%,0.0,99.0,1/5/00,475.2,Personal Auto,Four-Door Car,QO56662,Arizona,2551.226692,Master,M,79751,63,0,Personal Auto,392.235698,Two-Door Car
WH32183,Cali,M,Bachelor,832307.40%,97245.0,70.0,1/0/00,Personal Auto,Four-Door Car,4.110585,QS96715,Nevada,F,High School or Below,813177.92%,93715.0,102.0,1/2/00,254.83769,Personal Auto,SUV,UF74084,Arizona,5641.35916,Bachelor,M,39469,71,0,Personal Auto,315.560161,Two-Door Car
ES90681,Cali,F,College,241776.00%,51808.0,61.0,1/1/00,Personal Auto,Four-Door Car,351.149904,SW55711,Oregon,M,High School or Below,381532.16%,23540.0,103.0,1/2/00,494.4,Corporate Auto,Two-Door Car,OX75108,Arizona,5463.913828,Master,F,44305,67,0,Personal Auto,214.772284,Four-Door Car
DW96592,Cali,M,Bachelor,804487.24%,71391.0,67.0,1/0/00,Personal Auto,Four-Door Car,284.000172,LZ19268,California,F,College,1163889.95%,25370.0,102.0,1/0/00,489.6,Personal Auto,Sports Car,QG25195,Oregon,4866.647452,Bachelor,F,0,68,0,Personal Auto,444.030724,Four-Door Car
